id,attack_cat
10884,Fuzzers
10885,DoS
10886,DoS
10887,Normal
10888,Normal
10889,Normal
10890,Normal
10891,DoS
10892,Generic
10893,Normal
10894,Exploits
10895,Generic
10896,Normal
10897,Normal
10898,Exploits
10899,Normal
10900,Exploits
10901,Normal
10902,Fuzzers
10903,Normal
10904,Generic
10905,Exploits
10906,Reconnaissance
10907,Generic
10908,Exploits
10909,Normal
10910,Exploits
10911,Generic
10912,Generic
10913,Generic
10914,Exploits
10915,Generic
10916,Reconnaissance
10917,Generic
10918,Normal
10919,Exploits
10920,Normal
10921,Exploits
10922,Exploits
10923,Fuzzers
10924,Exploits
10925,Exploits
10926,Normal
10927,Generic
10928,Normal
10929,Reconnaissance
10930,Exploits
10931,Normal
10932,Generic
10933,Generic
10934,Generic
10935,Exploits
10936,Exploits
10937,Normal
10938,Exploits
10939,Fuzzers
10940,Generic
10941,Generic
10942,Normal
10943,Exploits
10944,Generic
10945,Generic
10946,Generic
10947,Normal
10948,Exploits
10949,Exploits
10950,Exploits
10951,Generic
10952,Normal
10953,Normal
10954,Normal
10955,Fuzzers
10956,Exploits
10957,Generic
10958,Normal
10959,Fuzzers
10960,Backdoor
10961,Fuzzers
10962,Exploits
10963,Normal
10964,Analysis
10965,Exploits
10966,Exploits
10967,Fuzzers
10968,Normal
10969,Generic
10970,Fuzzers
10971,Normal
10972,Reconnaissance
10973,Exploits
10974,Exploits
10975,Normal
10976,Generic
10977,Normal
10978,Normal
10979,Generic
10980,Normal
10981,Normal
10982,Normal
10983,Normal
10984,Generic
10985,Generic
10986,Normal
10987,Exploits
10988,Fuzzers
10989,Normal
10990,Generic
10991,Generic
10992,Generic
10993,Fuzzers
10994,Generic
10995,Normal
10996,Analysis
10997,Normal
10998,Exploits
10999,Exploits
11000,Generic
11001,Fuzzers
11002,Fuzzers
11003,Reconnaissance
11004,Exploits
11005,Fuzzers
11006,Reconnaissance
11007,Normal
11008,Generic
11009,Fuzzers
11010,Fuzzers
11011,Normal
11012,Normal
11013,Normal
11014,Generic
11015,Generic
11016,Generic
11017,Exploits
11018,Exploits
11019,Reconnaissance
11020,Normal
11021,Normal
11022,Fuzzers
11023,Exploits
11024,Normal
11025,Generic
11026,Normal
11027,DoS
11028,Normal
11029,Exploits
11030,Normal
11031,Normal
11032,Reconnaissance
11033,Normal
11034,Reconnaissance
11035,Fuzzers
11036,Reconnaissance
11037,Generic
11038,Normal
11039,Exploits
11040,Generic
11041,Normal
11042,Normal
11043,Exploits
11044,Fuzzers
11045,Generic
11046,Normal
11047,Exploits
11048,Normal
11049,Fuzzers
11050,Fuzzers
11051,Normal
11052,Normal
11053,Fuzzers
11054,Exploits
11055,Normal
11056,Normal
11057,Normal
11058,Generic
11059,Normal
11060,Normal
11061,Reconnaissance
11062,Normal
11063,Exploits
11064,Exploits
11065,Generic
11066,Normal
11067,Fuzzers
11068,Normal
11069,Normal
11070,Exploits
11071,Generic
11072,Fuzzers
11073,Generic
11074,Fuzzers
11075,Normal
11076,Normal
11077,Normal
11078,Normal
11079,Fuzzers
11080,Normal
11081,Fuzzers
11082,Normal
11083,Normal
11084,Normal
11085,Fuzzers
11086,Exploits
11087,Fuzzers
11088,Generic
11089,Exploits
11090,Fuzzers
11091,Normal
11092,Normal
11093,Fuzzers
11094,Generic
11095,Normal
11096,Normal
11097,Normal
11098,Normal
11099,Normal
11100,Exploits
11101,Normal
11102,Fuzzers
11103,Normal
11104,Exploits
11105,Exploits
11106,Generic
11107,Normal
11108,Reconnaissance
11109,Generic
11110,Normal
11111,Normal
11112,Generic
11113,Fuzzers
11114,Reconnaissance
11115,Normal
11116,Fuzzers
11117,Generic
11118,Generic
11119,DoS
11120,Exploits
11121,Normal
11122,Normal
11123,Exploits
11124,Normal
11125,Normal
11126,Normal
11127,Normal
11128,Generic
11129,Fuzzers
11130,Exploits
11131,Normal
11132,Generic
11133,Exploits
11134,Reconnaissance
11135,Exploits
11136,DoS
11137,Normal
11138,Exploits
11139,Normal
11140,Normal
11141,Normal
11142,Normal
11143,Normal
11144,Exploits
11145,Generic
11146,Exploits
11147,Normal
11148,Normal
11149,Generic
11150,Normal
11151,Exploits
11152,Normal
11153,Exploits
11154,Normal
11155,Generic
11156,Normal
11157,Fuzzers
11158,DoS
11159,Normal
11160,Exploits
11161,Normal
11162,Fuzzers
11163,Fuzzers
11164,Normal
11165,Reconnaissance
11166,Fuzzers
11167,Exploits
11168,Normal
11169,Generic
11170,Generic
11171,Exploits
11172,Normal
11173,Normal
11174,Shellcode
11175,Analysis
11176,Fuzzers
11177,Exploits
11178,Generic
11179,Exploits
11180,Generic
11181,DoS
11182,Normal
11183,Normal
11184,Reconnaissance
11185,Exploits
11186,Normal
11187,Exploits
11188,Normal
11189,Normal
11190,Generic
11191,Normal
11192,Normal
11193,Generic
11194,Normal
11195,Normal
11196,Normal
11197,Exploits
11198,Fuzzers
11199,Normal
11200,Normal
11201,Fuzzers
11202,Generic
11203,DoS
11204,Normal
11205,Generic
11206,Normal
11207,Exploits
11208,Fuzzers
11209,Fuzzers
11210,Normal
11211,Normal
11212,Fuzzers
11213,Generic
11214,Analysis
11215,Normal
11216,Generic
11217,Normal
11218,Exploits
11219,Normal
11220,Exploits
11221,Generic
11222,Normal
11223,Exploits
11224,Exploits
11225,Fuzzers
11226,Worms
11227,Normal
11228,Exploits
11229,Generic
11230,Analysis
11231,Normal
11232,Normal
11233,Generic
11234,Fuzzers
11235,Normal
11236,Fuzzers
11237,Generic
11238,Exploits
11239,Normal
11240,DoS
11241,Normal
11242,Normal
11243,Fuzzers
11244,Normal
11245,Fuzzers
11246,Generic
11247,Generic
11248,Normal
11249,Normal
11250,Generic
11251,Normal
11252,Normal
11253,Fuzzers
11254,Fuzzers
11255,Fuzzers
11256,Normal
11257,Normal
11258,Normal
11259,Generic
11260,Generic
11261,Generic
11262,Generic
11263,Fuzzers
11264,Exploits
11265,Normal
11266,Exploits
11267,Normal
11268,Backdoor
11269,Exploits
11270,Normal
11271,Exploits
11272,Exploits
11273,Normal
11274,Exploits
11275,Normal
11276,Generic
11277,Fuzzers
11278,Shellcode
11279,Exploits
11280,Normal
11281,Normal
11282,Generic
11283,Normal
11284,Exploits
11285,Generic
11286,Normal
11287,Normal
11288,Normal
11289,Generic
11290,Exploits
11291,Normal
11292,Normal
11293,Exploits
11294,Exploits
11295,Exploits
11296,Normal
11297,Generic
11298,Fuzzers
11299,Exploits
11300,Generic
11301,Reconnaissance
11302,Generic
11303,Fuzzers
11304,Generic
11305,Generic
11306,Fuzzers
11307,Fuzzers
11308,Exploits
11309,Fuzzers
11310,Exploits
11311,Generic
11312,Exploits
11313,Exploits
11314,Exploits
11315,Normal
11316,Generic
11317,Exploits
11318,Exploits
11319,Normal
11320,Normal
11321,Fuzzers
11322,Exploits
11323,Normal
11324,Normal
11325,Normal
11326,Normal
11327,Exploits
11328,DoS
11329,Generic
11330,Normal
11331,Normal
11332,Normal
11333,Normal
11334,DoS
11335,Fuzzers
11336,Normal
11337,Normal
11338,Normal
11339,Generic
11340,Generic
11341,Generic
11342,Normal
11343,Generic
11344,Normal
11345,Exploits
11346,Fuzzers
11347,Normal
11348,Exploits
11349,Normal
11350,Normal
11351,Normal
11352,Normal
11353,Fuzzers
11354,Normal
11355,Fuzzers
11356,Generic
11357,Exploits
11358,Normal
11359,Exploits
11360,Generic
11361,Exploits
11362,DoS
11363,Normal
11364,Normal
11365,Generic
11366,Fuzzers
11367,DoS
11368,Exploits
11369,Normal
11370,Normal
11371,Generic
11372,Generic
11373,Fuzzers
11374,Generic
11375,Analysis
11376,Reconnaissance
11377,Generic
11378,Exploits
11379,Normal
11380,Exploits
11381,Generic
11382,Generic
11383,Fuzzers
11384,Generic
11385,Generic
11386,Fuzzers
11387,Fuzzers
11388,Generic
11389,Generic
11390,Normal
11391,Normal
11392,Generic
11393,Normal
11394,Generic
11395,Reconnaissance
11396,Generic
11397,Fuzzers
11398,Normal
11399,Normal
11400,Generic
11401,Generic
11402,DoS
11403,Normal
11404,Exploits
11405,Normal
11406,Normal
11407,Exploits
11408,Fuzzers
11409,Normal
11410,Normal
11411,Exploits
11412,Normal
11413,Exploits
11414,Generic
11415,Exploits
11416,Generic
11417,Normal
11418,Fuzzers
11419,Normal
11420,Fuzzers
11421,Generic
11422,Exploits
11423,Analysis
11424,Fuzzers
11425,Reconnaissance
11426,Generic
11427,Generic
11428,Generic
11429,Exploits
11430,DoS
11431,Exploits
11432,Generic
11433,Normal
11434,Normal
11435,Exploits
11436,Normal
11437,Normal
11438,Generic
11439,Reconnaissance
11440,Generic
11441,Normal
11442,Reconnaissance
11443,Exploits
11444,Normal
11445,Reconnaissance
11446,Generic
11447,Exploits
11448,Generic
11449,Generic
11450,Normal
11451,Generic
11452,Generic
11453,Generic
11454,Generic
11455,Normal
11456,Generic
11457,Generic
11458,Fuzzers
11459,Generic
11460,Generic
11461,Exploits
11462,Exploits
11463,Normal
11464,Normal
11465,Exploits
11466,Exploits
11467,DoS
11468,Normal
11469,Generic
11470,Normal
11471,Fuzzers
11472,Generic
11473,Exploits
11474,Exploits
11475,Exploits
11476,Normal
11477,Normal
11478,Normal
11479,Exploits
11480,Normal
11481,Normal
11482,Normal
11483,Exploits
11484,Generic
11485,Normal
11486,Fuzzers
11487,Normal
11488,Normal
11489,Generic
11490,Shellcode
11491,Exploits
11492,Normal
11493,DoS
11494,Generic
11495,Exploits
11496,Normal
11497,Exploits
11498,Normal
11499,Normal
11500,Normal
11501,Normal
11502,Generic
11503,Normal
11504,Normal
11505,Fuzzers
11506,Exploits
11507,Exploits
11508,Normal
11509,Normal
11510,Normal
11511,Exploits
11512,Normal
11513,Reconnaissance
11514,Normal
11515,Exploits
11516,Normal
11517,Normal
11518,Exploits
11519,Normal
11520,Reconnaissance
11521,Normal
11522,Normal
11523,Generic
11524,Exploits
11525,Normal
11526,Fuzzers
11527,Exploits
11528,Reconnaissance
11529,Exploits
11530,Exploits
11531,Normal
11532,Exploits
11533,Normal
11534,DoS
11535,Fuzzers
11536,Normal
11537,Reconnaissance
11538,Exploits
11539,Normal
11540,Normal
11541,Normal
11542,Normal
11543,Exploits
11544,Normal
11545,Reconnaissance
11546,Normal
11547,Fuzzers
11548,Exploits
11549,Normal
11550,Normal
11551,Normal
11552,Exploits
11553,Generic
11554,Exploits
11555,Normal
11556,Normal
11557,Normal
11558,Generic
11559,Exploits
11560,Exploits
11561,Shellcode
11562,Exploits
11563,Generic
11564,Analysis
11565,Exploits
11566,Generic
11567,Normal
11568,Fuzzers
11569,Normal
11570,Fuzzers
11571,Exploits
11572,Generic
11573,Exploits
11574,Exploits
11575,Normal
11576,Exploits
11577,Exploits
11578,Generic
11579,Normal
11580,Generic
11581,Fuzzers
11582,Exploits
11583,DoS
11584,Exploits
11585,Normal
11586,Generic
11587,Normal
11588,Reconnaissance
11589,Exploits
11590,Normal
11591,Generic
11592,Normal
11593,Generic
11594,Exploits
11595,Normal
11596,Generic
11597,Normal
11598,Normal
11599,Normal
11600,Fuzzers
11601,Normal
11602,Generic
11603,Normal
11604,Generic
11605,Generic
11606,Fuzzers
11607,Normal
11608,Generic
11609,Exploits
11610,Generic
11611,Generic
11612,Normal
11613,Fuzzers
11614,Exploits
11615,Normal
11616,Normal
11617,Exploits
11618,Reconnaissance
11619,Fuzzers
11620,Generic
11621,Fuzzers
11622,Exploits
11623,Normal
11624,Fuzzers
11625,Normal
11626,Exploits
11627,Fuzzers
11628,Normal
11629,Reconnaissance
11630,Generic
11631,Exploits
11632,Reconnaissance
11633,Exploits
11634,Exploits
11635,Normal
11636,Normal
11637,Generic
11638,Generic
11639,Fuzzers
11640,Normal
11641,Fuzzers
11642,Fuzzers
11643,Normal
11644,Normal
11645,Normal
11646,Normal
11647,Generic
11648,Fuzzers
11649,Generic
11650,Generic
11651,Normal
11652,DoS
11653,Normal
11654,Generic
11655,Generic
11656,Exploits
11657,Exploits
11658,Exploits
11659,Exploits
11660,Exploits
11661,Exploits
11662,Generic
11663,Fuzzers
11664,Shellcode
11665,Normal
11666,Exploits
11667,Normal
11668,Generic
11669,Normal
11670,Generic
11671,Exploits
11672,Exploits
11673,Normal
11674,Exploits
11675,Generic
11676,Normal
11677,Generic
11678,Exploits
11679,Normal
11680,Generic
11681,Normal
11682,Normal
11683,Reconnaissance
11684,Normal
11685,DoS
11686,Exploits
11687,Exploits
11688,Normal
11689,Exploits
11690,Generic
11691,Exploits
11692,Generic
11693,Generic
11694,Generic
11695,Reconnaissance
11696,Normal
11697,Exploits
11698,Normal
11699,DoS
11700,Normal
11701,Exploits
11702,Normal
11703,Fuzzers
11704,Normal
11705,Generic
11706,Reconnaissance
11707,Exploits
11708,Generic
11709,Fuzzers
11710,DoS
11711,Generic
11712,Exploits
11713,Normal
11714,Normal
11715,Generic
11716,Normal
11717,Exploits
11718,Exploits
11719,Exploits
11720,Normal
11721,Generic
11722,Normal
11723,Generic
11724,Normal
11725,Shellcode
11726,Analysis
11727,Generic
11728,Generic
11729,Normal
11730,Exploits
11731,Normal
11732,Exploits
11733,Generic
11734,Fuzzers
11735,Exploits
11736,Generic
11737,Generic
11738,Normal
11739,Generic
11740,Generic
11741,DoS
11742,Exploits
11743,Normal
11744,Generic
11745,Fuzzers
11746,Normal
11747,Exploits
11748,Normal
11749,Exploits
11750,Exploits
11751,Fuzzers
11752,Exploits
11753,Generic
11754,Generic
11755,Normal
11756,Exploits
11757,Reconnaissance
11758,Normal
11759,Exploits
11760,Fuzzers
11761,Normal
11762,Fuzzers
11763,Backdoor
11764,Generic
11765,Normal
11766,Generic
11767,Fuzzers
11768,Normal
11769,Exploits
11770,Fuzzers
11771,Fuzzers
11772,Exploits
11773,Generic
11774,Generic
11775,Exploits
11776,Exploits
11777,Generic
11778,Generic
11779,Exploits
11780,Generic
11781,Generic
11782,Exploits
11783,Exploits
11784,Normal
11785,Fuzzers
11786,Generic
11787,Generic
11788,Normal
11789,Fuzzers
11790,Normal
11791,Exploits
11792,Normal
11793,Exploits
11794,Normal
11795,Generic
11796,DoS
11797,Normal
11798,Fuzzers
11799,Exploits
11800,Exploits
11801,Normal
11802,Normal
11803,Generic
11804,Fuzzers
11805,Normal
11806,Generic
11807,Exploits
11808,Exploits
11809,Generic
11810,Exploits
11811,DoS
11812,Normal
11813,Exploits
11814,Normal
11815,Exploits
11816,Fuzzers
11817,Normal
11818,Generic
11819,Normal
11820,Normal
11821,Normal
11822,Exploits
11823,Fuzzers
11824,Normal
11825,Normal
11826,Reconnaissance
11827,Fuzzers
11828,Normal
11829,Normal
11830,Normal
11831,Exploits
11832,Generic
11833,Backdoor
11834,Exploits
11835,Normal
11836,Reconnaissance
11837,Normal
11838,Normal
11839,Normal
11840,Normal
11841,Generic
11842,Normal
11843,Generic
11844,Normal
11845,Normal
11846,Normal
11847,Generic
11848,Fuzzers
11849,Reconnaissance
11850,Exploits
11851,Reconnaissance
11852,Normal
11853,Normal
11854,Normal
11855,Fuzzers
11856,Generic
11857,Normal
11858,Generic
11859,Normal
11860,Generic
11861,Reconnaissance
11862,Normal
11863,Exploits
11864,Fuzzers
11865,Generic
11866,DoS
11867,Generic
11868,Generic
11869,Exploits
11870,Exploits
11871,Exploits
11872,Normal
11873,Generic
11874,Fuzzers
11875,DoS
11876,Normal
11877,Normal
11878,Fuzzers
11879,Normal
11880,Normal
11881,Exploits
11882,Normal
11883,Normal
11884,Normal
11885,Reconnaissance
11886,Fuzzers
11887,Normal
11888,Normal
11889,Generic
11890,Normal
11891,Fuzzers
11892,Normal
11893,Exploits
11894,Normal
11895,Exploits
11896,Reconnaissance
11897,Normal
11898,Normal
11899,Normal
11900,Exploits
11901,DoS
11902,Fuzzers
11903,Normal
11904,Normal
11905,Exploits
11906,Reconnaissance
11907,Generic
11908,Normal
11909,Normal
11910,Exploits
11911,Exploits
11912,Exploits
11913,Normal
11914,Generic
11915,Exploits
11916,Exploits
11917,Fuzzers
11918,Fuzzers
11919,Exploits
11920,Normal
11921,Normal
11922,Fuzzers
11923,Generic
11924,Normal
11925,Normal
11926,Normal
11927,Exploits
11928,Generic
11929,Exploits
11930,Normal
11931,Normal
11932,Generic
11933,Normal
11934,Reconnaissance
11935,Normal
11936,Fuzzers
11937,Fuzzers
11938,Exploits
11939,Normal
11940,Generic
11941,Generic
11942,DoS
11943,Fuzzers
11944,Fuzzers
11945,Exploits
11946,Exploits
11947,Normal
11948,Fuzzers
11949,Reconnaissance
11950,Normal
11951,Normal
11952,Normal
11953,DoS
11954,Normal
11955,DoS
11956,Exploits
11957,Normal
11958,Normal
11959,Exploits
11960,Exploits
11961,Fuzzers
11962,Normal
11963,Fuzzers
11964,Normal
11965,Generic
11966,Generic
11967,Exploits
11968,Generic
11969,Normal
11970,Fuzzers
11971,Generic
11972,Normal
11973,Normal
11974,Normal
11975,Normal
11976,Generic
11977,Normal
11978,Exploits
11979,Exploits
11980,Normal
11981,Normal
11982,Exploits
11983,Backdoor
11984,Generic
11985,Normal
11986,Generic
11987,Normal
11988,Exploits
11989,Fuzzers
11990,Normal
11991,Normal
11992,Normal
11993,Generic
11994,Generic
11995,Normal
11996,Fuzzers
11997,Fuzzers
11998,Exploits
11999,Reconnaissance
12000,Exploits
12001,Generic
12002,Shellcode
12003,Normal
12004,Reconnaissance
12005,DoS
12006,Normal
12007,Exploits
12008,Exploits
12009,Reconnaissance
12010,Normal
12011,Generic
12012,Backdoor
12013,Normal
12014,Fuzzers
12015,Fuzzers
12016,Exploits
12017,Exploits
12018,Exploits
12019,Generic
12020,Normal
12021,Exploits
12022,Reconnaissance
12023,Normal
12024,Generic
12025,Reconnaissance
12026,Normal
12027,Exploits
12028,Normal
12029,Normal
12030,Generic
12031,Generic
12032,Normal
12033,Generic
12034,DoS
12035,Normal
12036,Normal
12037,Fuzzers
12038,Normal
12039,Generic
12040,Exploits
12041,Normal
12042,Normal
12043,Fuzzers
12044,Exploits
12045,Generic
12046,Normal
12047,Generic
12048,Normal
12049,Generic
12050,Reconnaissance
12051,Generic
12052,Reconnaissance
12053,Exploits
12054,Generic
12055,Shellcode
12056,Normal
12057,DoS
12058,Generic
12059,Normal
12060,Generic
12061,Generic
12062,Normal
12063,DoS
12064,Reconnaissance
12065,Normal
12066,Generic
12067,Normal
12068,Shellcode
12069,Fuzzers
12070,Reconnaissance
12071,Normal
12072,Generic
12073,Generic
12074,Generic
12075,Generic
12076,Normal
12077,Exploits
12078,Fuzzers
12079,Generic
12080,Exploits
12081,Exploits
12082,Exploits
12083,Exploits
12084,Generic
12085,Normal
12086,Normal
12087,DoS
12088,Fuzzers
12089,Normal
12090,Exploits
12091,Fuzzers
12092,Normal
12093,Fuzzers
12094,Generic
12095,Generic
12096,Exploits
12097,Backdoor
12098,Normal
12099,Exploits
12100,Normal
12101,Normal
12102,Fuzzers
12103,Normal
12104,Generic
12105,Fuzzers
12106,Normal
12107,Normal
12108,Fuzzers
12109,Normal
12110,Generic
12111,Exploits
12112,Exploits
12113,DoS
12114,Exploits
12115,Reconnaissance
12116,Generic
12117,Normal
12118,Exploits
12119,Generic
12120,Normal
12121,Normal
12122,Normal
12123,Generic
12124,DoS
12125,Fuzzers
12126,Generic
12127,Generic
12128,Normal
12129,Generic
12130,Generic
12131,Normal
12132,Exploits
12133,Generic
12134,Normal
12135,Fuzzers
12136,Normal
12137,Fuzzers
12138,Normal
12139,Fuzzers
12140,Normal
12141,Normal
12142,Normal
12143,Generic
12144,Normal
12145,Generic
12146,Normal
12147,Exploits
12148,Normal
12149,Normal
12150,Normal
12151,Generic
12152,Fuzzers
12153,Normal
12154,Reconnaissance
12155,DoS
12156,Normal
12157,Exploits
12158,Generic
12159,Normal
12160,Normal
12161,Normal
12162,Reconnaissance
12163,Exploits
12164,Exploits
12165,Normal
12166,Normal
12167,Normal
12168,Normal
12169,Normal
12170,Normal
12171,Generic
12172,Normal
12173,Fuzzers
12174,Exploits
12175,Generic
12176,Exploits
12177,Generic
12178,Normal
12179,Exploits
12180,Generic
12181,Reconnaissance
12182,Exploits
12183,Exploits
12184,Exploits
12185,Generic
12186,Generic
12187,DoS
12188,Generic
12189,Exploits
12190,DoS
12191,Generic
12192,Exploits
12193,Normal
12194,Exploits
12195,Exploits
12196,Fuzzers
12197,Fuzzers
12198,Fuzzers
12199,Generic
12200,Exploits
12201,Exploits
12202,DoS
12203,Normal
12204,Generic
12205,Normal
12206,Fuzzers
12207,Normal
12208,Generic
12209,Fuzzers
12210,Shellcode
12211,Normal
12212,Generic
12213,Fuzzers
12214,Normal
12215,Normal
12216,Normal
12217,Normal
12218,Normal
12219,DoS
12220,Fuzzers
12221,Normal
12222,Normal
12223,Exploits
12224,Exploits
12225,DoS
12226,Normal
12227,Fuzzers
12228,Normal
12229,Normal
12230,Generic
12231,Generic
12232,Exploits
12233,Backdoor
12234,Exploits
12235,Fuzzers
12236,Exploits
12237,Exploits
12238,Normal
12239,Exploits
12240,Generic
12241,Normal
12242,Exploits
12243,Normal
12244,Generic
12245,Generic
12246,Normal
12247,Normal
12248,Generic
12249,Normal
12250,Normal
12251,Generic
12252,Generic
12253,Normal
12254,Generic
12255,Normal
12256,Exploits
12257,Exploits
12258,Normal
12259,Exploits
12260,Generic
12261,Generic
12262,Exploits
12263,Normal
12264,Fuzzers
12265,Normal
12266,Normal
12267,Normal
12268,Fuzzers
12269,Exploits
12270,Fuzzers
12271,Fuzzers
12272,Generic
12273,Fuzzers
12274,Normal
12275,Normal
12276,Exploits
12277,Fuzzers
12278,Fuzzers
12279,Exploits
12280,Normal
12281,Normal
12282,Normal
12283,Generic
12284,Normal
12285,Normal
12286,Backdoor
12287,DoS
12288,Exploits
12289,Exploits
12290,Normal
12291,Normal
12292,Generic
12293,Exploits
12294,Exploits
12295,Generic
12296,Normal
12297,Exploits
12298,Fuzzers
12299,Exploits
12300,Fuzzers
12301,Exploits
12302,Fuzzers
12303,Generic
12304,Generic
12305,Generic
12306,Reconnaissance
12307,Generic
12308,Exploits
12309,Normal
12310,DoS
12311,Shellcode
12312,Normal
12313,Fuzzers
12314,Fuzzers
12315,Fuzzers
12316,Normal
12317,DoS
12318,Normal
12319,Generic
12320,Normal
12321,Reconnaissance
12322,Normal
12323,Generic
12324,Exploits
12325,Normal
12326,Generic
12327,Reconnaissance
12328,Normal
12329,Fuzzers
12330,DoS
12331,Generic
12332,Fuzzers
12333,Reconnaissance
12334,Generic
12335,Normal
12336,Normal
12337,Exploits
12338,Normal
12339,Exploits
12340,Normal
12341,Exploits
12342,DoS
12343,DoS
12344,Normal
12345,Generic
12346,Fuzzers
12347,Normal
12348,Exploits
12349,Exploits
12350,Normal
12351,Generic
12352,Generic
12353,Exploits
12354,Reconnaissance
12355,Generic
12356,Generic
12357,Normal
12358,DoS
12359,Fuzzers
12360,Generic
12361,Normal
12362,Normal
12363,Normal
12364,Fuzzers
12365,Normal
12366,Normal
12367,Fuzzers
12368,Generic
12369,Generic
12370,Normal
12371,Exploits
12372,Backdoor
12373,Normal
12374,Generic
12375,Normal
12376,Exploits
12377,Exploits
12378,Exploits
12379,Normal
12380,Generic
12381,Generic
12382,Normal
12383,Generic
12384,Exploits
12385,Exploits
12386,Normal
12387,Exploits
12388,Exploits
12389,Generic
12390,Normal
12391,Normal
12392,Normal
12393,Normal
12394,Exploits
12395,Normal
12396,Generic
12397,Fuzzers
12398,Normal
12399,Normal
12400,Generic
12401,Normal
12402,Generic
12403,Normal
12404,Fuzzers
12405,Generic
12406,Normal
12407,Normal
12408,Shellcode
12409,Generic
12410,Normal
12411,Generic
12412,Normal
12413,Generic
12414,Reconnaissance
12415,Normal
12416,Generic
12417,Generic
12418,Exploits
12419,Exploits
12420,Normal
12421,Normal
12422,Exploits
12423,Generic
12424,Fuzzers
12425,Generic
12426,Normal
12427,Normal
12428,Normal
12429,DoS
12430,Normal
12431,Fuzzers
12432,Generic
12433,Generic
12434,Exploits
12435,Normal
12436,Exploits
12437,Normal
12438,Fuzzers
12439,DoS
12440,Normal
12441,Exploits
12442,Generic
12443,Generic
12444,Backdoor
12445,Exploits
12446,Generic
12447,Exploits
12448,Analysis
12449,DoS
12450,Fuzzers
12451,Normal
12452,Generic
12453,Normal
12454,Normal
12455,Exploits
12456,Normal
12457,Generic
12458,Generic
12459,Generic
12460,Exploits
12461,Generic
12462,Exploits
12463,Generic
12464,Exploits
12465,Normal
12466,Normal
12467,Normal
12468,Normal
12469,Generic
12470,Generic
12471,Normal
12472,Reconnaissance
12473,Generic
12474,Normal
12475,Normal
12476,Generic
12477,Normal
12478,Generic
12479,Normal
12480,Normal
12481,Generic
12482,Normal
12483,Normal
12484,Fuzzers
12485,Generic
12486,Normal
12487,Normal
12488,Exploits
12489,Generic
12490,Generic
12491,Generic
12492,Exploits
12493,Normal
12494,Normal
12495,Generic
12496,Generic
12497,Exploits
12498,Generic
12499,Normal
12500,Exploits
12501,Generic
12502,Normal
12503,Normal
12504,Normal
12505,Generic
12506,Exploits
12507,Reconnaissance
12508,Generic
12509,Generic
12510,Exploits
12511,Exploits
12512,Generic
12513,Generic
12514,Normal
12515,Generic
12516,Exploits
12517,Reconnaissance
12518,Normal
12519,Normal
12520,Generic
12521,Exploits
12522,Generic
12523,Fuzzers
12524,Normal
12525,Normal
12526,Normal
12527,Normal
12528,Generic
12529,Normal
12530,Fuzzers
12531,Normal
12532,Normal
12533,Generic
12534,Exploits
12535,Generic
12536,Generic
12537,Normal
12538,Normal
12539,Exploits
12540,Generic
12541,DoS
12542,Normal
12543,Exploits
12544,Exploits
12545,Normal
12546,Normal
12547,Generic
12548,Exploits
12549,Fuzzers
12550,Exploits
12551,Exploits
12552,Generic
12553,Reconnaissance
12554,Normal
12555,Generic
12556,Exploits
12557,DoS
12558,Fuzzers
12559,Generic
12560,Reconnaissance
12561,Normal
12562,Normal
12563,Normal
12564,Fuzzers
12565,Normal
12566,Normal
12567,DoS
12568,Normal
12569,Normal
12570,Fuzzers
12571,Exploits
12572,Exploits
12573,Normal
12574,Normal
12575,Normal
12576,Fuzzers
12577,Exploits
12578,Generic
12579,Fuzzers
12580,Exploits
12581,Normal
12582,Exploits
12583,Normal
12584,Generic
12585,Reconnaissance
12586,Normal
12587,Generic
12588,Normal
12589,Generic
12590,Fuzzers
12591,Generic
12592,Reconnaissance
12593,Fuzzers
12594,Exploits
12595,Normal
12596,Generic
12597,Generic
12598,Normal
12599,Normal
12600,Fuzzers
12601,Generic
12602,Normal
12603,Normal
12604,Generic
12605,Shellcode
12606,Normal
12607,Reconnaissance
12608,Normal
12609,Reconnaissance
12610,Fuzzers
12611,Normal
12612,Exploits
12613,Fuzzers
12614,Fuzzers
12615,Fuzzers
12616,Analysis
12617,Normal
12618,Generic
12619,Generic
12620,Exploits
12621,Generic
12622,Exploits
12623,Reconnaissance
12624,Generic
12625,Exploits
12626,Normal
12627,Fuzzers
12628,Fuzzers
12629,Normal
12630,Normal
12631,Exploits
12632,Exploits
12633,Normal
12634,Normal
12635,Generic
12636,Normal
12637,Reconnaissance
12638,Exploits
12639,Normal
12640,Normal
12641,Fuzzers
12642,Exploits
12643,Normal
12644,Generic
12645,Fuzzers
12646,Generic
12647,Fuzzers
12648,Exploits
12649,Normal
12650,Normal
12651,Normal
12652,Exploits
12653,Normal
12654,Normal
12655,Exploits
12656,Exploits
12657,Normal
12658,Normal
12659,Normal
12660,Generic
12661,Worms
12662,Generic
12663,Fuzzers
12664,Generic
12665,Generic
12666,Exploits
12667,Generic
12668,Normal
12669,Generic
12670,Generic
12671,Normal
12672,Normal
12673,Exploits
12674,Fuzzers
12675,Fuzzers
12676,Fuzzers
12677,Normal
12678,Generic
12679,Exploits
12680,Exploits
12681,Normal
12682,Reconnaissance
12683,Normal
12684,Normal
12685,Normal
